1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
,,,,,,,,,,,"tensor([0.4738, 0.0682, 0.0710, 0.2548, 0.0657, 0.0665])",,,,,,,
,,,,,,,,,,,"tensor([0.4639, 0.0668, 0.0695, 0.2704, 0.0643, 0.0651])",,,,,,,
,,,,,,,,,,,"tensor([0.4699, 0.0676, 0.0704, 0.2610, 0.0651, 0.0660])",,,,,,,
,,,,,,,,,,,"tensor([0.4808, 0.0692, 0.0720, 0.2439, 0.0666, 0.0675])",,,,,,,
,,,,,,,,,,,"tensor([0.4868, 0.0700, 0.0729, 0.2344, 0.0675, 0.0684])",,,,,,,
,,,,,,,,,,,"tensor([0.4705, 0.0677, 0.0705, 0.2601, 0.0652, 0.0661])",,,,,,,
,,,,,,,,,,,"tensor([0.4610, 0.0663, 0.0690, 0.2750, 0.0639, 0.0647])",,,,,,,
,,,,,,,,,,,"tensor([0.4641, 0.0668, 0.0695, 0.2701, 0.0643, 0.0652])",,,,,,,
,,,,,,,,,,,"tensor([0.4651, 0.0669, 0.0697, 0.2686, 0.0645, 0.0653])",,,,,,,
,,,,,,,,,,,"tensor([0.4718, 0.0679, 0.0707, 0.2580, 0.0654, 0.0662])",,,,,,,
,,,,,,,,,,,"tensor([0.4667, 0.0671, 0.0699, 0.2661, 0.0647, 0.0655])",,,,,,,
,,,,,,,,,,,"tensor([0.4776, 0.0687, 0.0715, 0.2489, 0.0662, 0.0671])",,,,,,,
,,,,,,,,,,,"tensor([0.4893, 0.0704, 0.0733, 0.2305, 0.0678, 0.0687])",,,,,,,
,,,,,,,,,,,"tensor([0.4677, 0.0673, 0.0700, 0.2645, 0.0648, 0.0657])",,,,,,,
,,,,,,,,,,,"tensor([0.4807, 0.0692, 0.0720, 0.2440, 0.0666, 0.0675])",,,,,,,
,,,,,,,,,,,"tensor([0.4759, 0.0685, 0.0713, 0.2516, 0.0660, 0.0668])",,,,,,,
,,,,,,,,,,,"tensor([0.4727, 0.0680, 0.0708, 0.2565, 0.0655, 0.0664])",,,,,,,
,,,,,,,,,,,"tensor([0.4609, 0.0663, 0.0690, 0.2751, 0.0639, 0.0647])",,,,,,,
,,,,,,,,,,,"tensor([0.4677, 0.0673, 0.0700, 0.2645, 0.0648, 0.0657])",,,,,,,
,,,,,,,,,,,"tensor([0.4751, 0.0684, 0.0712, 0.2528, 0.0659, 0.0667])",,,,,,,
,,,,,,,,,,,"tensor([0.4950, 0.0712, 0.0741, 0.2215, 0.0686, 0.0695])",,,,,,,
,,,,,,,,,,,"tensor([0.4655, 0.0670, 0.0697, 0.2679, 0.0645, 0.0654])",,,,,,,
,,,,,,,,,,,"tensor([0.4540, 0.0653, 0.0680, 0.2861, 0.0629, 0.0637])",,,,,,,
,,,,,,,,,,,"tensor([0.4812, 0.0692, 0.0721, 0.2432, 0.0667, 0.0676])",,,,,,,
,,,,,,,,,,,"tensor([0.4691, 0.0675, 0.0702, 0.2623, 0.0650, 0.0659])",,,,,,,
,,,,,,,,,,,"tensor([0.4709, 0.0678, 0.0705, 0.2595, 0.0653, 0.0661])",,,,,,,
,,,,,,,,,,,"tensor([0.4904, 0.0706, 0.0734, 0.2287, 0.0680, 0.0689])",,,,,,,
,,,,,,,,,,,"tensor([0.4706, 0.0677, 0.0705, 0.2599, 0.0652, 0.0661])",,,,,,,
,,,,,,,,,,,"tensor([0.4818, 0.0693, 0.0722, 0.2423, 0.0668, 0.0677])",,,,,,,
,,,,,,,,,,,"tensor([0.4819, 0.0693, 0.0722, 0.2421, 0.0668, 0.0677])",,,,,,,
,,,,,,,,,,,,"tensor([0.4627, 0.0664, 0.0684, 0.2732, 0.0643, 0.0649])",,,,,,
,,,,,,,,,,,,"tensor([0.4720, 0.0677, 0.0698, 0.2587, 0.0656, 0.0662])",,,,,,
,,,,,,,,,,,,"tensor([0.4697, 0.0674, 0.0694, 0.2623, 0.0653, 0.0658])",,,,,,
,,,,,,,,,,,,"tensor([0.4781, 0.0686, 0.0707, 0.2491, 0.0665, 0.0670])",,,,,,
,,,,,,,,,,,,"tensor([0.4674, 0.0671, 0.0691, 0.2659, 0.0650, 0.0655])",,,,,,
,,,,,,,,,,,,"tensor([0.4815, 0.0691, 0.0712, 0.2437, 0.0670, 0.0675])",,,,,,
,,,,,,,,,,,,"tensor([0.4913, 0.0705, 0.0726, 0.2284, 0.0683, 0.0689])",,,,,,
,,,,,,,,,,,,"tensor([0.4716, 0.0677, 0.0697, 0.2594, 0.0656, 0.0661])",,,,,,
,,,,,,,,,,,,"tensor([0.4683, 0.0672, 0.0692, 0.2645, 0.0651, 0.0656])",,,,,,
,,,,,,,,,,,,"tensor([0.4776, 0.0685, 0.0706, 0.2499, 0.0664, 0.0670])",,,,,,
,,,,,,,,,,,,"tensor([0.4532, 0.0650, 0.0670, 0.2882, 0.0630, 0.0635])",,,,,,
,,,,,,,,,,,,"tensor([0.4511, 0.0647, 0.0667, 0.2915, 0.0627, 0.0632])",,,,,,
,,,,,,,,,,,,"tensor([0.4771, 0.0685, 0.0705, 0.2507, 0.0664, 0.0669])",,,,,,
,,,,,,,,,,,,"tensor([0.4660, 0.0669, 0.0689, 0.2681, 0.0648, 0.0653])",,,,,,
,,,,,,,,,,,,"tensor([0.4815, 0.0691, 0.0712, 0.2438, 0.0670, 0.0675])",,,,,,
,,,,,,,,,,,,"tensor([0.4810, 0.0690, 0.0711, 0.2446, 0.0669, 0.0674])",,,,,,
,,,,,,,,,,,,"tensor([0.4752, 0.0682, 0.0703, 0.2537, 0.0661, 0.0666])",,,,,,
,,,,,,,,,,,,"tensor([0.4728, 0.0678, 0.0699, 0.2574, 0.0658, 0.0663])",,,,,,
,,,,,,,,,,,,"tensor([0.4868, 0.0698, 0.0720, 0.2355, 0.0677, 0.0682])",,,,,,
,,,,,,,,,,,,"tensor([0.4724, 0.0678, 0.0698, 0.2580, 0.0657, 0.0662])",,,,,,
,,,,,,,,,,,,"tensor([0.4580, 0.0657, 0.0677, 0.2807, 0.0637, 0.0642])",,,,,,
,,,,,,,,,,,,"tensor([0.4821, 0.0692, 0.0713, 0.2428, 0.0670, 0.0676])",,,,,,
,,,,,,,,,,,,"tensor([0.4757, 0.0683, 0.0703, 0.2529, 0.0661, 0.0667])",,,,,,
,,,,,,,,,,,,"tensor([0.4774, 0.0685, 0.0706, 0.2501, 0.0664, 0.0669])",,,,,,
,,,,,,,,,,,,"tensor([0.4706, 0.0675, 0.0696, 0.2609, 0.0654, 0.0660])",,,,,,
,,,,,,,,,,,,"tensor([0.4522, 0.0649, 0.0669, 0.2898, 0.0629, 0.0634])",,,,,,
,,,,,,,,,,,,"tensor([0.4728, 0.0679, 0.0699, 0.2574, 0.0658, 0.0663])",,,,,,
,,,,,,,,,,,,"tensor([0.4522, 0.0649, 0.0669, 0.2898, 0.0629, 0.0634])",,,,,,
,,,,,,,,,,,,"tensor([0.4683, 0.0672, 0.0692, 0.2645, 0.0651, 0.0656])",,,,,,
,,,,,,,,,,,,"tensor([0.4684, 0.0672, 0.0693, 0.2643, 0.0651, 0.0657])",,,,,,
,,,,,,,,,,,,"tensor([0.4569, 0.0656, 0.0676, 0.2824, 0.0635, 0.0640])",,,,,,
,,,,,,,,,,,,"tensor([0.4615, 0.0662, 0.0682, 0.2752, 0.0642, 0.0647])",,,,,,
,,,,,,,,,,,,"tensor([0.4750, 0.0682, 0.0702, 0.2540, 0.0661, 0.0666])",,,,,,
,,,,,,,,,,,,"tensor([0.4686, 0.0672, 0.0693, 0.2640, 0.0652, 0.0657])",,,,,,
,,,,,,,,,,,,"tensor([0.4622, 0.0663, 0.0683, 0.2740, 0.0643, 0.0648])",,,,,,
,,,,,,,,,,,,"tensor([0.4956, 0.0711, 0.0733, 0.2217, 0.0689, 0.0695])",,,,,,
,,,,,,,,,,,,"tensor([0.4657, 0.0668, 0.0689, 0.2685, 0.0648, 0.0653])",,,,,,
,,,,,,,,,,,,"tensor([0.4704, 0.0675, 0.0695, 0.2612, 0.0654, 0.0659])",,,,,,
,,,,,,,,,,,,"tensor([0.4651, 0.0667, 0.0688, 0.2696, 0.0647, 0.0652])",,,,,,
,,,,,,,,,,,,"tensor([0.4700, 0.0674, 0.0695, 0.2619, 0.0654, 0.0659])",,,,,,
,,,,,,,,,,,,"tensor([0.4745, 0.0681, 0.0701, 0.2548, 0.0660, 0.0665])",,,,,,
,,,,,,,,,,,,"tensor([0.4755, 0.0682, 0.0703, 0.2531, 0.0661, 0.0667])",,,,,,
,,,,,,,,,,,,"tensor([0.4721, 0.0677, 0.0698, 0.2585, 0.0657, 0.0662])",,,,,,
,,,,,,,,,,,,"tensor([0.4629, 0.0664, 0.0684, 0.2729, 0.0644, 0.0649])",,,,,,
,,,,,,,,,,,,"tensor([0.4608, 0.0661, 0.0681, 0.2762, 0.0641, 0.0646])",,,,,,
,,,,,,,,,,,,"tensor([0.4761, 0.0683, 0.0704, 0.2522, 0.0662, 0.0667])",,,,,,
,,,,,,,,,,,,"tensor([0.4757, 0.0683, 0.0703, 0.2529, 0.0662, 0.0667])",,,,,,
,,,,,,,,,,,,"tensor([0.4664, 0.0669, 0.0689, 0.2675, 0.0649, 0.0654])",,,,,,
,,,,,,,,,,,,"tensor([0.4717, 0.0677, 0.0697, 0.2591, 0.0656, 0.0661])",,,,,,
,,,,,,,,,,,,"tensor([0.4754, 0.0682, 0.0703, 0.2534, 0.0661, 0.0666])",,,,,,
,,,,,,,,,,,,"tensor([0.4698, 0.0674, 0.0695, 0.2621, 0.0653, 0.0659])",,,,,,
,,,,,,,,,,,,"tensor([0.4797, 0.0688, 0.0709, 0.2465, 0.0667, 0.0672])",,,,,,
,,,,,,,,,,,,"tensor([0.4745, 0.0681, 0.0702, 0.2547, 0.0660, 0.0665])",,,,,,
,,,,,,,,,,,,"tensor([0.4551, 0.0653, 0.0673, 0.2852, 0.0633, 0.0638])",,,,,,
,,,,,,,,,,,,"tensor([0.4740, 0.0680, 0.0701, 0.2555, 0.0659, 0.0664])",,,,,,
,,,,,,,,,,,,"tensor([0.4703, 0.0675, 0.0695, 0.2614, 0.0654, 0.0659])",,,,,,
,,,,,,,,,,,,"tensor([0.4773, 0.0685, 0.0706, 0.2503, 0.0664, 0.0669])",,,,,,
,,,,,,,,,,,,"tensor([0.4723, 0.0678, 0.0698, 0.2582, 0.0657, 0.0662])",,,,,,
,,,,,,,,,,,,"tensor([0.4772, 0.0685, 0.0705, 0.2506, 0.0664, 0.0669])",,,,,,
,,,,,,,,,,,,"tensor([0.4605, 0.0661, 0.0681, 0.2767, 0.0640, 0.0646])",,,,,,
,,,,,,,,,,,,"tensor([0.4760, 0.0683, 0.0704, 0.2524, 0.0662, 0.0667])",,,,,,
,,,,,,,,,,,,"tensor([0.4923, 0.0706, 0.0728, 0.2268, 0.0685, 0.0690])",,,,,,
,,,,,,,,,,,,"tensor([0.4778, 0.0686, 0.0706, 0.2496, 0.0664, 0.0670])",,,,,,
,,,,,,,,,,,,"tensor([0.4770, 0.0685, 0.0705, 0.2508, 0.0663, 0.0669])",,,,,,
,,,,,,,,,,,,"tensor([0.4797, 0.0688, 0.0709, 0.2465, 0.0667, 0.0672])",,,,,,
,,,,,,,,,,,,"tensor([0.4775, 0.0685, 0.0706, 0.2500, 0.0664, 0.0669])",,,,,,
,,,,,,,,,,,,"tensor([0.4709, 0.0676, 0.0696, 0.2605, 0.0655, 0.0660])",,,,,,
,,,,,,,,,,,,"tensor([0.4836, 0.0694, 0.0715, 0.2405, 0.0672, 0.0678])",,,,,,
,,,,,,,,,,,,"tensor([0.4736, 0.0680, 0.0700, 0.2562, 0.0659, 0.0664])",,,,,,
,,,,,,,,,,,,"tensor([0.4630, 0.0664, 0.0684, 0.2729, 0.0644, 0.0649])",,,,,,
,,,,,,,,,,,,"tensor([0.4659, 0.0669, 0.0689, 0.2682, 0.0648, 0.0653])",,,,,,
,,,,,,,,,,,,"tensor([0.4679, 0.0671, 0.0692, 0.2651, 0.0651, 0.0656])",,,,,,
,,,,,,,,,,,,"tensor([0.4759, 0.0683, 0.0704, 0.2525, 0.0662, 0.0667])",,,,,,
,,,,,,,,,,,,"tensor([0.4608, 0.0661, 0.0681, 0.2762, 0.0641, 0.0646])",,,,,,
,,,,,,,,,,,,"tensor([0.4729, 0.0679, 0.0699, 0.2573, 0.0658, 0.0663])",,,,,,
,,,,,,,,,,,,"tensor([0.4659, 0.0669, 0.0689, 0.2682, 0.0648, 0.0653])",,,,,,
,,,,,,,,,,,,"tensor([0.4746, 0.0681, 0.0702, 0.2546, 0.0660, 0.0665])",,,,,,
,,,,,,,,,,,,"tensor([0.4746, 0.0681, 0.0702, 0.2546, 0.0660, 0.0665])",,,,,,
,,,,,,,,,,,,"tensor([0.4662, 0.0669, 0.0689, 0.2678, 0.0648, 0.0653])",,,,,,
,,,,,,,,,,,,"tensor([0.4783, 0.0686, 0.0707, 0.2488, 0.0665, 0.0670])",,,,,,
,,,,,,,,,,,,"tensor([0.4664, 0.0669, 0.0690, 0.2675, 0.0649, 0.0654])",,,,,,
,,,,,,,,,,,,"tensor([0.4771, 0.0685, 0.0705, 0.2506, 0.0664, 0.0669])",,,,,,
,,,,,,,,,,,,"tensor([0.4887, 0.0701, 0.0723, 0.2325, 0.0680, 0.0685])",,,,,,
,,,,,,,,,,,,"tensor([0.4674, 0.0671, 0.0691, 0.2659, 0.0650, 0.0655])",,,,,,
,,,,,,,,,,,,"tensor([0.4801, 0.0689, 0.0710, 0.2459, 0.0668, 0.0673])",,,,,,
,,,,,,,,,,,,"tensor([0.4756, 0.0682, 0.0703, 0.2531, 0.0661, 0.0667])",,,,,,
,,,,,,,,,,,,"tensor([0.4722, 0.0678, 0.0698, 0.2584, 0.0657, 0.0662])",,,,,,
,,,,,,,,,,,,"tensor([0.4605, 0.0661, 0.0681, 0.2768, 0.0640, 0.0645])",,,,,,
,,,,,,,,,,,,"tensor([0.4673, 0.0671, 0.0691, 0.2661, 0.0650, 0.0655])",,,,,,
,,,,,,,,,,,,"tensor([0.4747, 0.0681, 0.0702, 0.2545, 0.0660, 0.0665])",,,,,,
,,,,,,,,,,,,"tensor([0.4945, 0.0710, 0.0731, 0.2233, 0.0688, 0.0693])",,,,,,
,,,,,,,,,,,,"tensor([0.4650, 0.0667, 0.0687, 0.2697, 0.0647, 0.0652])",,,,,,
,,,,,,,,,,,,"tensor([0.4534, 0.0651, 0.0670, 0.2880, 0.0630, 0.0635])",,,,,,
,,,,,,,,,,,,"tensor([0.4807, 0.0690, 0.0711, 0.2450, 0.0669, 0.0674])",,,,,,
,,,,,,,,,,,,"tensor([0.4688, 0.0673, 0.0693, 0.2637, 0.0652, 0.0657])",,,,,,
,,,,,,,,,,,,"tensor([0.4704, 0.0675, 0.0695, 0.2612, 0.0654, 0.0659])",,,,,,
,,,,,,,,,,,,"tensor([0.4901, 0.0703, 0.0725, 0.2302, 0.0682, 0.0687])",,,,,,
,,,,,,,,,,,,"tensor([0.4703, 0.0675, 0.0695, 0.2614, 0.0654, 0.0659])",,,,,,
,,,,,,,,,,,,"tensor([0.4814, 0.0691, 0.0712, 0.2439, 0.0670, 0.0675])",,,,,,
,,,,,,,,,,,,"tensor([0.4815, 0.0691, 0.0712, 0.2438, 0.0670, 0.0675])",,,,,,
,,,,,,,,,,,,,"tensor([0.4726, 0.0678, 0.0694, 0.2576, 0.0661, 0.0665])",,,,,
,,,,,,,,,,,,,"tensor([0.4794, 0.0688, 0.0704, 0.2469, 0.0670, 0.0674])",,,,,
,,,,,,,,,,,,,"tensor([0.4844, 0.0695, 0.0712, 0.2390, 0.0677, 0.0681])",,,,,
,,,,,,,,,,,,,"tensor([0.4518, 0.0648, 0.0664, 0.2904, 0.0632, 0.0635])",,,,,
,,,,,,,,,,,,,"tensor([0.4856, 0.0697, 0.0714, 0.2372, 0.0679, 0.0683])",,,,,
,,,,,,,,,,,,,"tensor([0.4667, 0.0670, 0.0686, 0.2669, 0.0653, 0.0656])",,,,,
,,,,,,,,,,,,,"tensor([0.4712, 0.0676, 0.0692, 0.2598, 0.0659, 0.0663])",,,,,
,,,,,,,,,,,,,"tensor([0.4931, 0.0707, 0.0725, 0.2254, 0.0690, 0.0693])",,,,,
,,,,,,,,,,,,,"tensor([0.4547, 0.0652, 0.0668, 0.2858, 0.0636, 0.0639])",,,,,
,,,,,,,,,,,,,"tensor([0.4619, 0.0663, 0.0679, 0.2744, 0.0646, 0.0650])",,,,,
,,,,,,,,,,,,,"tensor([0.4686, 0.0672, 0.0689, 0.2639, 0.0655, 0.0659])",,,,,
,,,,,,,,,,,,,"tensor([0.4650, 0.0667, 0.0683, 0.2696, 0.0650, 0.0654])",,,,,
,,,,,,,,,,,,,"tensor([0.4800, 0.0689, 0.0705, 0.2459, 0.0671, 0.0675])",,,,,
,,,,,,,,,,,,,"tensor([0.4662, 0.0669, 0.0685, 0.2676, 0.0652, 0.0656])",,,,,
,,,,,,,,,,,,,"tensor([0.4562, 0.0654, 0.0670, 0.2835, 0.0638, 0.0641])",,,,,
,,,,,,,,,,,,,"tensor([0.4828, 0.0693, 0.0709, 0.2416, 0.0675, 0.0679])",,,,,
,,,,,,,,,,,,,"tensor([0.4786, 0.0687, 0.0703, 0.2481, 0.0669, 0.0673])",,,,,
,,,,,,,,,,,,,"tensor([0.4562, 0.0655, 0.0670, 0.2833, 0.0638, 0.0642])",,,,,
,,,,,,,,,,,,,"tensor([0.4816, 0.0691, 0.0708, 0.2435, 0.0673, 0.0677])",,,,,
,,,,,,,,,,,,,"tensor([0.4622, 0.0663, 0.0679, 0.2740, 0.0646, 0.0650])",,,,,
,,,,,,,,,,,,,"tensor([0.4791, 0.0687, 0.0704, 0.2475, 0.0670, 0.0674])",,,,,
,,,,,,,,,,,,,"tensor([0.4762, 0.0683, 0.0700, 0.2519, 0.0666, 0.0670])",,,,,
,,,,,,,,,,,,,"tensor([0.4811, 0.0690, 0.0707, 0.2443, 0.0673, 0.0677])",,,,,
,,,,,,,,,,,,,"tensor([0.4603, 0.0660, 0.0676, 0.2770, 0.0644, 0.0647])",,,,,
,,,,,,,,,,,,,"tensor([0.4720, 0.0677, 0.0694, 0.2586, 0.0660, 0.0664])",,,,,
,,,,,,,,,,,,,"tensor([0.4756, 0.0682, 0.0699, 0.2529, 0.0665, 0.0669])",,,,,
,,,,,,,,,,,,,"tensor([0.4575, 0.0656, 0.0672, 0.2813, 0.0640, 0.0643])",,,,,
,,,,,,,,,,,,,"tensor([0.4636, 0.0665, 0.0681, 0.2718, 0.0648, 0.0652])",,,,,
,,,,,,,,,,,,,"tensor([0.4758, 0.0683, 0.0699, 0.2525, 0.0665, 0.0669])",,,,,
,,,,,,,,,,,,,"tensor([0.4909, 0.0704, 0.0721, 0.2288, 0.0686, 0.0690])",,,,,
,,,,,,,,,,,,,"tensor([0.4646, 0.0667, 0.0683, 0.2702, 0.0650, 0.0653])",,,,,
,,,,,,,,,,,,,"tensor([0.4666, 0.0670, 0.0686, 0.2670, 0.0653, 0.0656])",,,,,
,,,,,,,,,,,,,"tensor([0.4812, 0.0690, 0.0707, 0.2441, 0.0673, 0.0677])",,,,,
,,,,,,,,,,,,,"tensor([0.4582, 0.0657, 0.0673, 0.2802, 0.0641, 0.0644])",,,,,
,,,,,,,,,,,,,"tensor([0.4725, 0.0678, 0.0694, 0.2578, 0.0661, 0.0664])",,,,,
,,,,,,,,,,,,,"tensor([0.4796, 0.0688, 0.0705, 0.2466, 0.0671, 0.0674])",,,,,
,,,,,,,,,,,,,"tensor([0.4730, 0.0679, 0.0695, 0.2570, 0.0661, 0.0665])",,,,,
,,,,,,,,,,,,,"tensor([0.4810, 0.0690, 0.0707, 0.2445, 0.0673, 0.0676])",,,,,
,,,,,,,,,,,,,"tensor([0.4731, 0.0679, 0.0695, 0.2569, 0.0661, 0.0665])",,,,,
,,,,,,,,,,,,,"tensor([0.4707, 0.0675, 0.0692, 0.2606, 0.0658, 0.0662])",,,,,
,,,,,,,,,,,,,"tensor([0.4800, 0.0689, 0.0705, 0.2459, 0.0671, 0.0675])",,,,,
,,,,,,,,,,,,,"tensor([0.4748, 0.0681, 0.0698, 0.2542, 0.0664, 0.0668])",,,,,
,,,,,,,,,,,,,"tensor([0.4664, 0.0669, 0.0685, 0.2673, 0.0652, 0.0656])",,,,,
,,,,,,,,,,,,,"tensor([0.4928, 0.0707, 0.0724, 0.2258, 0.0689, 0.0693])",,,,,
,,,,,,,,,,,,,"tensor([0.4951, 0.0710, 0.0728, 0.2222, 0.0692, 0.0696])",,,,,
,,,,,,,,,,,,,"tensor([0.4730, 0.0679, 0.0695, 0.2570, 0.0661, 0.0665])",,,,,
,,,,,,,,,,,,,"tensor([0.4749, 0.0681, 0.0698, 0.2540, 0.0664, 0.0668])",,,,,
,,,,,,,,,,,,,"tensor([0.4707, 0.0675, 0.0692, 0.2606, 0.0658, 0.0662])",,,,,
,,,,,,,,,,,,,"tensor([0.4701, 0.0674, 0.0691, 0.2616, 0.0657, 0.0661])",,,,,
,,,,,,,,,,,,,"tensor([0.4804, 0.0689, 0.0706, 0.2454, 0.0672, 0.0676])",,,,,
,,,,,,,,,,,,,"tensor([0.4735, 0.0679, 0.0696, 0.2562, 0.0662, 0.0666])",,,,,
,,,,,,,,,,,,,"tensor([0.4798, 0.0688, 0.0705, 0.2463, 0.0671, 0.0675])",,,,,
,,,,,,,,,,,,,"tensor([0.4853, 0.0696, 0.0713, 0.2376, 0.0679, 0.0683])",,,,,
,,,,,,,,,,,,,"tensor([0.4688, 0.0673, 0.0689, 0.2635, 0.0656, 0.0659])",,,,,
,,,,,,,,,,,,,"tensor([0.4709, 0.0676, 0.0692, 0.2603, 0.0658, 0.0662])",,,,,
,,,,,,,,,,,,,"tensor([0.4562, 0.0655, 0.0670, 0.2833, 0.0638, 0.0642])",,,,,
,,,,,,,,,,,,,"tensor([0.4659, 0.0668, 0.0685, 0.2682, 0.0651, 0.0655])",,,,,
,,,,,,,,,,,,,"tensor([0.4881, 0.0700, 0.0717, 0.2332, 0.0683, 0.0686])",,,,,
,,,,,,,,,,,,,"tensor([0.4778, 0.0685, 0.0702, 0.2495, 0.0668, 0.0672])",,,,,
,,,,,,,,,,,,,"tensor([0.4711, 0.0676, 0.0692, 0.2599, 0.0659, 0.0663])",,,,,
,,,,,,,,,,,,,"tensor([0.4727, 0.0678, 0.0695, 0.2574, 0.0661, 0.0665])",,,,,
,,,,,,,,,,,,,"tensor([0.4645, 0.0666, 0.0682, 0.2703, 0.0649, 0.0653])",,,,,
,,,,,,,,,,,,,"tensor([0.4611, 0.0662, 0.0678, 0.2756, 0.0645, 0.0649])",,,,,
,,,,,,,,,,,,,"tensor([0.4629, 0.0664, 0.0680, 0.2729, 0.0647, 0.0651])",,,,,
,,,,,,,,,,,,,"tensor([0.4689, 0.0673, 0.0689, 0.2634, 0.0656, 0.0659])",,,,,
,,,,,,,,,,,,,"tensor([0.4772, 0.0685, 0.0701, 0.2504, 0.0667, 0.0671])",,,,,
,,,,,,,,,,,,,"tensor([0.4802, 0.0689, 0.0706, 0.2457, 0.0671, 0.0675])",,,,,
,,,,,,,,,,,,,"tensor([0.4551, 0.0653, 0.0669, 0.2852, 0.0636, 0.0640])",,,,,
,,,,,,,,,,,,,"tensor([0.4745, 0.0681, 0.0697, 0.2546, 0.0664, 0.0667])",,,,,
,,,,,,,,,,,,,"tensor([0.4689, 0.0673, 0.0689, 0.2634, 0.0656, 0.0659])",,,,,
,,,,,,,,,,,,,"tensor([0.4747, 0.0681, 0.0698, 0.2543, 0.0664, 0.0668])",,,,,
,,,,,,,,,,,,,"tensor([0.4697, 0.0674, 0.0690, 0.2622, 0.0657, 0.0660])",,,,,
,,,,,,,,,,,,,"tensor([0.4739, 0.0680, 0.0696, 0.2555, 0.0663, 0.0666])",,,,,
,,,,,,,,,,,,,"tensor([0.4408, 0.0632, 0.0648, 0.3075, 0.0616, 0.0620])",,,,,
,,,,,,,,,,,,,"tensor([0.4810, 0.0690, 0.0707, 0.2444, 0.0673, 0.0676])",,,,,
,,,,,,,,,,,,,"tensor([0.4751, 0.0682, 0.0698, 0.2537, 0.0664, 0.0668])",,,,,
,,,,,,,,,,,,,"tensor([0.4829, 0.0693, 0.0710, 0.2414, 0.0675, 0.0679])",,,,,
,,,,,,,,,,,,,"tensor([0.4680, 0.0671, 0.0688, 0.2648, 0.0654, 0.0658])",,,,,
,,,,,,,,,,,,,"tensor([0.4837, 0.0694, 0.0711, 0.2402, 0.0676, 0.0680])",,,,,
,,,,,,,,,,,,,"tensor([0.4826, 0.0692, 0.0709, 0.2418, 0.0675, 0.0679])",,,,,
,,,,,,,,,,,,,"tensor([0.4671, 0.0670, 0.0686, 0.2662, 0.0653, 0.0657])",,,,,
,,,,,,,,,,,,,"tensor([0.4782, 0.0686, 0.0703, 0.2489, 0.0669, 0.0672])",,,,,
,,,,,,,,,,,,,"tensor([0.4903, 0.0703, 0.0720, 0.2298, 0.0686, 0.0690])",,,,,
,,,,,,,,,,,,,"tensor([0.4684, 0.0672, 0.0688, 0.2642, 0.0655, 0.0659])",,,,,
,,,,,,,,,,,,,"tensor([0.4815, 0.0691, 0.0707, 0.2437, 0.0673, 0.0677])",,,,,
,,,,,,,,,,,,,"tensor([0.4763, 0.0683, 0.0700, 0.2517, 0.0666, 0.0670])",,,,,
,,,,,,,,,,,,,"tensor([0.4735, 0.0679, 0.0696, 0.2563, 0.0662, 0.0666])",,,,,
,,,,,,,,,,,,,"tensor([0.4615, 0.0662, 0.0678, 0.2750, 0.0645, 0.0649])",,,,,
,,,,,,,,,,,,,"tensor([0.4684, 0.0672, 0.0688, 0.2642, 0.0655, 0.0659])",,,,,
,,,,,,,,,,,,,"tensor([0.4755, 0.0682, 0.0699, 0.2530, 0.0665, 0.0669])",,,,,
,,,,,,,,,,,,,"tensor([0.4954, 0.0711, 0.0728, 0.2218, 0.0693, 0.0697])",,,,,
,,,,,,,,,,,,,"tensor([0.4660, 0.0669, 0.0685, 0.2680, 0.0652, 0.0655])",,,,,
,,,,,,,,,,,,,"tensor([0.4545, 0.0652, 0.0668, 0.2860, 0.0636, 0.0639])",,,,,
,,,,,,,,,,,,,"tensor([0.4821, 0.0692, 0.0708, 0.2427, 0.0674, 0.0678])",,,,,
,,,,,,,,,,,,,"tensor([0.4700, 0.0674, 0.0691, 0.2617, 0.0657, 0.0661])",,,,,
,,,,,,,,,,,,,"tensor([0.4716, 0.0677, 0.0693, 0.2592, 0.0659, 0.0663])",,,,,
,,,,,,,,,,,,,"tensor([0.4909, 0.0704, 0.0721, 0.2289, 0.0686, 0.0690])",,,,,
,,,,,,,,,,,,,"tensor([0.4712, 0.0676, 0.0692, 0.2598, 0.0659, 0.0663])",,,,,
,,,,,,,,,,,,,"tensor([0.4822, 0.0692, 0.0709, 0.2425, 0.0674, 0.0678])",,,,,
,,,,,,,,,,,,,"tensor([0.4824, 0.0692, 0.0709, 0.2422, 0.0675, 0.0678])",,,,,
,,,,,,,,,,,,,,"tensor([0.4678, 0.0674, 0.0700, 0.2633, 0.0654, 0.0661])",,,,
,,,,,,,,,,,,,,"tensor([0.4710, 0.0678, 0.0705, 0.2583, 0.0659, 0.0665])",,,,
,,,,,,,,,,,,,,"tensor([0.4762, 0.0686, 0.0713, 0.2501, 0.0666, 0.0673])",,,,
,,,,,,,,,,,,,,"tensor([0.4494, 0.0647, 0.0673, 0.2923, 0.0628, 0.0635])",,,,
,,,,,,,,,,,,,,"tensor([0.4598, 0.0662, 0.0688, 0.2758, 0.0643, 0.0650])",,,,
,,,,,,,,,,,,,,"tensor([0.4648, 0.0670, 0.0696, 0.2680, 0.0650, 0.0657])",,,,
